batch_id,inspection_date,inspector_id,pass_fail,defect_type,defect_rate_pct,rework_flag
BATCH-2023-1794,2024-02-22,QC-05,PASS,,0.39,N
BATCH-2023-1795,2023-01-21,QC-04,PASS,,0.01,N
BATCH-2023-1796,2023-12-31,QC-06,PASS,,0.09,N
BATCH-2023-1797,2023-06-06,QC-02,PASS,,0.45,N
BATCH-2023-1798,2024-01-01,QC-08,PASS,,0.05,N
BATCH-2023-1799,2023-11-08,QC-02,PASS,,0.39,Y
BATCH-2023-1800,2023-02-20,QC-07,PASS,,0.13,N
BATCH-2023-1801,2024-06-22,QC-03,PASS,,0.43,N
BATCH-2023-1802,2024-05-28,QC-07,PASS,,0.33,N
BATCH-2023-1803,2023-04-21,QC-08,PASS,,0.46,Y
BATCH-2023-1804,2023-01-13,QC-01,PASS,,0.22,N
BATCH-2023-1805,2023-02-03,QC-04,PASS,,0.02,Y
BATCH-2023-1806,2024-04-20,QC-08,PASS,,0.22,N
BATCH-2023-1807,2024-02-25,QC-04,PASS,,0.49,N
BATCH-2023-1808,2023-09-20,QC-05,PASS,,0.46,N
BATCH-2023-1809,2023-01-30,QC-08,PASS,,0.18,N
BATCH-2023-1810,2024-06-24,QC-02,PASS,,0.15,N
BATCH-2023-1811,2024-04-22,QC-08,PASS,,0.31,N
BATCH-2023-1812,2023-05-01,QC-05,PASS,,0.34,N
BATCH-2023-1813,2023-01-22,QC-08,PASS,,0.36,N
BATCH-2023-1814,2023-01-02,QC-04,PASS,,0.06,N
BATCH-2023-1815,2023-01-13,QC-01,PASS,,0.4,Y
BATCH-2023-1816,2023-09-05,QC-03,PASS,,0.09,N
BATCH-2023-1817,2023-10-23,QC-03,PASS,,0.31,Y
BATCH-2023-1818,2023-08-06,QC-06,PASS,,0.05,N
BATCH-2023-1819,2024-05-10,QC-02,PASS,,0.1,N
BATCH-2023-1820,2023-01-27,QC-04,PASS,,0.01,N
BATCH-2023-1821,2023-02-22,QC-04,PASS,,0.13,N
BATCH-2023-1822,2023-09-11,QC-04,PASS,,0.49,N
BATCH-2023-1823,2023-12-31,QC-08,PASS,,0.45,N
BATCH-2023-1824,2024-04-06,QC-04,PASS,,0.03,Y
BATCH-2023-1825,2024-02-27,QC-08,PASS,,0.42,N
BATCH-2023-1826,2024-05-29,QC-07,PASS,,0.47,N
BATCH-2023-1827,2023-01-27,QC-02,PASS,,0.2,N
BATCH-2023-1828,2023-07-13,QC-01,PASS,,0.25,N
BATCH-2023-1829,2023-10-09,QC-03,PASS,,0.41,N
BATCH-2023-1830,2023-01-08,QC-06,PASS,,0.46,N
BATCH-2023-1831,2023-03-16,QC-06,PASS,,0.18,N
BATCH-2023-1832,2023-06-10,QC-03,PASS,,0.11,Y
BATCH-2023-1833,2023-03-10,QC-03,PASS,,0.27,Y
BATCH-2023-1834,2023-03-28,QC-08,PASS,,0.03,N
BATCH-2023-1835,2024-06-22,QC-03,PASS,,0.04,N
BATCH-2023-1836,2023-04-29,QC-08,PASS,,0.48,N
BATCH-2023-1837,2024-03-24,QC-07,PASS,,0.26,N
BATCH-2023-1838,2024-04-06,QC-08,PASS,,0.04,N
BATCH-2023-1839,2023-04-21,QC-06,PASS,,0.13,N
BATCH-2023-1840,2024-05-07,QC-06,PASS,,0.14,N
BATCH-2023-1841,2023-08-09,QC-03,PASS,,0.27,Y
BATCH-2023-1842,2023-04-08,QC-03,PASS,,0.01,N
BATCH-2023-1843,2023-10-09,QC-06,PASS,,0.14,N
BATCH-2023-1844,2024-02-04,QC-05,PASS,,0.16,Y
BATCH-2023-1845,2023-11-08,QC-02,PASS,,0.05,N
BATCH-2023-1846,2024-01-16,QC-03,PASS,,0.13,N
BATCH-2023-1847,2023-09-26,QC-06,PASS,,0.49,N
BATCH-2023-1848,2023-08-05,QC-02,PASS,,0.14,N
BATCH-2023-1849,2023-06-30,QC-07,PASS,,0.12,N
BATCH-2023-1850,2023-09-19,QC-08,PASS,,0.38,N
BATCH-2023-1851,2023-08-18,QC-04,PASS,,0.07,N
BATCH-2023-1852,2023-05-05,QC-02,FAIL,dimensional_deviation,2.9,N
BATCH-2023-1853,2023-03-27,QC-03,PASS,,0.3,N
BATCH-2023-1854,2024-03-19,QC-02,PASS,,0.36,N
BATCH-2023-1855,2023-12-22,QC-02,PASS,,0.39,Y
BATCH-2023-1856,2024-04-30,QC-05,PASS,,0.27,N
BATCH-2023-1857,2023-12-03,QC-04,PASS,,0.06,Y
BATCH-2023-1858,2023-06-25,QC-08,PASS,,0.38,N
BATCH-2023-1859,2023-01-30,QC-08,PASS,,0.1,Y
BATCH-2023-1860,2023-04-06,QC-05,PASS,,0.43,N
BATCH-2023-1861,2023-05-29,QC-08,PASS,,0.47,N
BATCH-2023-1862,2023-04-19,QC-08,PASS,,0.48,N
BATCH-2023-1863,2023-11-18,QC-03,PASS,,0.36,N
BATCH-2023-1864,2024-06-04,QC-05,PASS,,0.08,N
BATCH-2023-1865,2023-06-06,QC-07,PASS,,0.06,Y
BATCH-2023-1866,2023-12-27,QC-07,PASS,,0.46,N
BATCH-2023-1867,2023-06-14,QC-01,PASS,,0.36,Y
BATCH-2023-1868,2024-02-06,QC-02,PASS,,0.43,Y
BATCH-2023-1869,2023-04-19,QC-02,PASS,,0.04,N
BATCH-2023-1870,2024-05-23,QC-08,FAIL,surf_delamination,3.35,N
BATCH-2023-1871,2024-01-18,QC-03,PASS,,0.26,Y
BATCH-2023-1872,2023-01-04,QC-03,PASS,,0.23,Y
BATCH-2023-1873,2024-05-09,QC-01,PASS,,0.12,Y
BATCH-2023-1874,2023-05-08,QC-07,PASS,,0.11,N
BATCH-2023-1875,2023-03-08,QC-01,PASS,,0.26,N
BATCH-2023-1876,2024-05-22,QC-07,PASS,,0.29,N
BATCH-2023-1877,2023-03-09,QC-07,PASS,,0.47,N
BATCH-2023-1878,2023-09-30,QC-06,PASS,,0.03,N
BATCH-2023-1879,2023-09-30,QC-03,PASS,,0.4,N
BATCH-2023-1880,2024-06-03,QC-07,PASS,,0.45,N
BATCH-2023-1881,2024-03-09,QC-05,PASS,,0.11,N
BATCH-2023-1882,2023-07-01,QC-08,PASS,,0.21,N
BATCH-2023-1883,2023-09-01,QC-02,PASS,,0.48,N
BATCH-2023-1884,2023-10-04,QC-02,PASS,,0.16,N
BATCH-2023-1885,2023-07-06,QC-02,PASS,,0.5,Y
BATCH-2023-1886,2023-04-22,QC-07,PASS,,0.48,N
BATCH-2023-1887,2024-06-23,QC-06,FAIL,edge crack,1.69,N
BATCH-2023-1888,2024-05-11,QC-02,PASS,,0.29,Y
BATCH-2023-1889,2024-01-21,QC-03,PASS,,0.33,N
BATCH-2023-1890,2023-06-30,QC-05,PASS,,0.12,N
BATCH-2023-1891,2024-06-27,QC-08,PASS,,0.31,Y
BATCH-2023-1892,2023-12-24,QC-02,PASS,,0.17,N
BATCH-2023-1893,2023-06-30,QC-06,PASS,,0.24,N
BATCH-2023-1894,2023-03-08,QC-05,PASS,,0.09,Y
BATCH-2023-1895,2024-05-28,QC-08,PASS,,0.14,N
BATCH-2023-1896,2023-11-16,QC-08,PASS,,0.06,Y
BATCH-2023-1897,2024-01-20,QC-03,PASS,,0.03,N
BATCH-2023-1898,2023-09-04,QC-03,PASS,,0.32,Y
BATCH-2023-1899,2023-08-17,QC-07,FAIL,surface_delamination,3.96,N
BATCH-2023-1900,2024-04-25,QC-05,PASS,,0.31,Y
BATCH-2023-1901,2023-08-25,QC-06,PASS,,0.36,N
BATCH-2023-1902,2023-09-17,QC-06,PASS,,0.43,N
BATCH-2023-1903,2024-06-12,QC-05,PASS,,0.28,N
BATCH-2023-1904,2024-06-18,QC-02,FAIL,edge_crack,2.07,N
BATCH-2023-1905,2023-07-18,QC-07,PASS,,0.22,Y
BATCH-2023-1906,2023-11-28,QC-02,PASS,,0.16,Y
BATCH-2023-1907,2023-05-21,QC-06,PASS,,0.13,N
BATCH-2023-1908,2023-08-03,QC-04,PASS,,0.26,N
BATCH-2023-1909,2023-04-05,QC-08,PASS,,0.17,N
BATCH-2023-1910,2023-07-16,QC-05,PASS,,0.36,N
BATCH-2023-1911,2024-04-20,QC-03,FAIL,DimDev,3.46,N
BATCH-2023-1912,2024-06-07,QC-01,PASS,,0.23,N
BATCH-2023-1913,2023-03-17,QC-05,PASS,,0.23,Y
BATCH-2023-1914,2023-10-19,QC-07,PASS,,0.47,N
BATCH-2023-1915,2023-08-30,QC-07,FAIL,edge_crack,4.32,Y
BATCH-2023-1916,2023-12-12,QC-08,PASS,,0.49,N
BATCH-2023-1917,2023-06-15,QC-02,PASS,,0.44,N
BATCH-2023-1918,2023-02-05,QC-02,PASS,,0.08,Y
BATCH-2023-1919,2023-06-22,QC-06,PASS,,0.03,N
BATCH-2023-1920,2023-11-23,QC-03,PASS,,0.47,Y
BATCH-2023-1921,2023-05-21,QC-02,PASS,,0.46,N
BATCH-2023-1922,2024-03-08,QC-04,PASS,,0.16,N
BATCH-2023-1923,2024-04-29,QC-05,PASS,,0.05,N
BATCH-2023-1924,2023-02-16,QC-02,PASS,,0.21,N
BATCH-2023-1925,2023-02-23,QC-06,PASS,,0.44,N
BATCH-2023-1926,2023-05-07,QC-04,PASS,,0.23,N
BATCH-2023-1927,2024-06-19,QC-07,PASS,,0.38,N
BATCH-2023-1928,2023-08-10,QC-07,PASS,,0.45,N
BATCH-2023-1929,2023-02-26,QC-06,PASS,,0.28,N
BATCH-2023-1930,2023-02-11,QC-03,PASS,,0.09,N
BATCH-2023-1931,2023-11-23,QC-05,PASS,,0.09,Y
BATCH-2023-1932,2023-03-01,QC-04,PASS,,0.25,Y
BATCH-2023-1933,2023-10-13,QC-07,PASS,,0.16,Y
BATCH-2023-1934,2023-03-02,QC-08,FAIL,edgecrack,3.32,N
BATCH-2023-1935,2023-10-04,QC-05,PASS,,0.38,N
BATCH-2023-1936,2023-08-25,QC-04,PASS,,0.17,N
BATCH-2023-1937,2023-11-23,QC-05,PASS,,0.25,N
BATCH-2023-1938,2023-07-01,QC-01,PASS,,0.0,N
BATCH-2023-1939,2023-07-26,QC-02,PASS,,0.2,N
BATCH-2023-1940,2023-12-13,QC-07,PASS,,0.19,N
BATCH-2023-1941,2023-09-28,QC-03,PASS,,0.31,N
BATCH-2023-1942,2023-05-06,QC-03,PASS,,0.47,N
BATCH-2023-1943,2024-04-26,QC-01,PASS,,0.46,N
BATCH-2023-1944,2024-03-02,QC-06,PASS,,0.09,N
BATCH-2023-1945,2023-03-08,QC-07,PASS,,0.47,Y
BATCH-2023-1946,2023-08-25,QC-04,PASS,,0.13,N
BATCH-2023-1947,2023-04-01,QC-07,PASS,,0.2,N
BATCH-2023-1948,2023-04-17,QC-02,PASS,,0.14,N
BATCH-2023-1949,2023-12-13,QC-02,PASS,,0.39,N
BATCH-2023-1950,2024-06-14,QC-02,PASS,,0.24,N
BATCH-2023-1951,2024-03-19,QC-01,PASS,,0.09,N
BATCH-2023-1952,2023-04-21,QC-01,PASS,,0.3,N
BATCH-2023-1953,2024-02-05,QC-01,PASS,,0.09,N
BATCH-2023-1954,2024-02-09,QC-01,PASS,,0.31,Y
BATCH-2023-1955,2023-09-22,QC-04,PASS,,0.27,N
BATCH-2023-1956,2023-04-11,QC-08,PASS,,0.0,N
BATCH-2023-1957,2024-06-07,QC-03,PASS,,0.1,Y
BATCH-2023-1958,2023-09-03,QC-05,PASS,,0.04,N
BATCH-2023-1959,2024-03-04,QC-02,PASS,,0.23,Y
BATCH-2023-1960,2023-06-17,QC-05,PASS,,0.03,Y
BATCH-2023-1961,2023-06-14,QC-02,PASS,,0.11,N
BATCH-2023-1962,2023-11-26,QC-05,PASS,,0.44,N
BATCH-2023-1963,2024-02-22,QC-08,PASS,,0.07,N
BATCH-2023-1964,2023-11-04,QC-04,FAIL,SurfDeLam,1.65,N
BATCH-2023-1965,2023-03-13,QC-02,PASS,,0.43,N
BATCH-2023-1966,2023-08-18,QC-07,PASS,,0.36,Y
BATCH-2023-1967,2023-08-26,QC-05,PASS,,0.21,Y
BATCH-2023-1968,2023-03-23,QC-04,PASS,,0.4,Y
BATCH-2023-1969,2024-01-18,QC-04,FAIL,edge crack,1.43,N
BATCH-2023-1970,2024-06-03,QC-03,PASS,,0.28,N
BATCH-2023-1971,2024-05-12,QC-02,PASS,,0.06,N
BATCH-2023-1972,2024-03-01,QC-02,PASS,,0.3,N
BATCH-2023-1973,2023-04-06,QC-05,PASS,,0.15,N
BATCH-2023-1974,2023-09-10,QC-04,PASS,,0.32,N
BATCH-2023-1975,2023-04-11,QC-06,PASS,,0.45,N
BATCH-2023-1976,2023-06-22,QC-05,FAIL,surf-delam,3.04,N
BATCH-2023-1977,2024-06-23,QC-08,PASS,,0.2,N
BATCH-2023-1978,2023-12-25,QC-06,PASS,,0.04,Y
BATCH-2023-1979,2023-12-26,QC-08,PASS,,0.03,N
BATCH-2023-1980,2023-01-17,QC-08,PASS,,0.27,N
BATCH-2023-1981,2024-03-04,QC-08,PASS,,0.26,N
BATCH-2023-1982,2024-03-21,QC-04,PASS,,0.45,N
BATCH-2023-1983,2023-12-04,QC-08,PASS,,0.44,N
BATCH-2023-1984,2023-06-17,QC-02,FAIL,surface delamination,4.08,Y
BATCH-2023-1985,2023-04-09,QC-02,PASS,,0.48,N
BATCH-2023-1986,2023-04-02,QC-04,PASS,,0.26,N
BATCH-2023-1987,2024-03-16,QC-04,PASS,,0.11,N
BATCH-2023-1988,2023-11-28,QC-03,PASS,,0.11,N
BATCH-2023-1989,2023-04-25,QC-01,PASS,,0.24,N
BATCH-2023-1990,2023-12-07,QC-02,PASS,,0.2,Y
BATCH-2023-1991,2023-03-14,QC-07,PASS,,0.0,N
BATCH-2023-1992,2023-01-27,QC-04,PASS,,0.37,N
BATCH-2023-1993,2023-05-13,QC-02,PASS,,0.33,Y
BATCH-2023-1994,2024-03-23,QC-01,PASS,,0.28,N
BATCH-2023-1995,2023-03-23,QC-02,PASS,,0.46,N
BATCH-2023-1996,2023-04-25,QC-03,PASS,,0.07,Y
BATCH-2023-1997,2023-09-17,QC-05,PASS,,0.41,Y
BATCH-2023-1998,2023-03-12,QC-07,PASS,,0.38,N
BATCH-2023-1999,2023-03-22,QC-06,PASS,,0.49,Y
BATCH-2023-2000,2024-05-21,QC-06,PASS,,0.18,N
BATCH-2023-2001,2023-08-23,QC-05,PASS,,0.04,N
BATCH-2023-2002,2023-07-08,QC-04,PASS,,0.11,Y
BATCH-2023-2003,2023-05-18,QC-03,PASS,,0.12,N
BATCH-2023-2004,2024-02-16,QC-04,PASS,,0.35,N
BATCH-2023-2005,2023-06-21,QC-07,PASS,,0.24,N
BATCH-2023-2006,2023-04-17,QC-04,PASS,,0.42,Y
BATCH-2023-2007,2023-06-20,QC-08,PASS,,0.45,N
BATCH-2023-2008,2023-01-06,QC-08,PASS,,0.46,N
BATCH-2023-2009,2023-08-28,QC-07,PASS,,0.44,N
BATCH-2023-2010,2023-01-13,QC-03,PASS,,0.45,N
BATCH-2023-2011,2023-01-10,QC-07,PASS,,0.33,N
BATCH-2023-2012,2024-01-26,QC-08,PASS,,0.37,N
BATCH-2023-2013,2023-05-30,QC-08,PASS,,0.03,N
BATCH-2023-2014,2023-08-13,QC-03,PASS,,0.16,Y
BATCH-2023-2015,2024-01-28,QC-06,PASS,,0.1,N
BATCH-2023-2016,2023-09-24,QC-04,PASS,,0.13,Y
BATCH-2023-2017,2023-08-12,QC-03,FAIL,DimDev,2.97,N
BATCH-2023-2018,2023-06-18,QC-03,PASS,,0.12,N
BATCH-2023-2019,2023-10-06,QC-05,PASS,,0.1,N
BATCH-2023-2020,2023-02-15,QC-07,PASS,,0.1,N
BATCH-2023-2021,2023-10-21,QC-05,PASS,,0.27,Y
BATCH-2023-2022,2023-11-05,QC-05,PASS,,0.48,N
BATCH-2023-2023,2024-04-19,QC-02,PASS,,0.03,N
BATCH-2023-2024,2023-08-26,QC-01,PASS,,0.08,Y
BATCH-2023-2025,2023-07-27,QC-05,PASS,,0.26,N
BATCH-2023-2026,2023-10-31,QC-06,PASS,,0.13,N
BATCH-2023-2027,2024-05-01,QC-05,PASS,,0.44,N
BATCH-2023-2028,2023-05-26,QC-01,PASS,,0.34,N
BATCH-2023-2029,2023-10-08,QC-05,PASS,,0.48,Y
BATCH-2023-2030,2023-01-04,QC-06,PASS,,0.01,N
BATCH-2023-2031,2024-05-10,QC-08,PASS,,0.45,Y
BATCH-2023-2032,2024-03-18,QC-05,PASS,,0.48,N
BATCH-2023-2033,2023-06-06,QC-02,PASS,,0.07,N
BATCH-2023-2034,2024-06-19,QC-03,PASS,,0.42,N
BATCH-2023-2035,2024-04-09,QC-04,PASS,,0.29,N
BATCH-2023-2036,2024-03-18,QC-04,PASS,,0.47,N
BATCH-2023-2037,2023-07-24,QC-02,PASS,,0.06,N
BATCH-2023-2038,2024-02-17,QC-01,PASS,,0.48,N
BATCH-2023-2039,2023-10-20,QC-02,PASS,,0.23,N
BATCH-2023-2040,2023-01-25,QC-01,PASS,,0.27,Y
BATCH-2023-2041,2024-04-15,QC-06,PASS,,0.15,Y
BATCH-2023-2042,2024-05-17,QC-04,PASS,,0.49,N
BATCH-2023-2043,2023-10-02,QC-01,PASS,,0.35,Y
BATCH-2023-2044,2023-08-17,QC-03,PASS,,0.0,N
BATCH-2023-2045,2024-03-28,QC-07,PASS,,0.38,Y
BATCH-2023-2046,2023-08-29,QC-03,PASS,,0.36,N
BATCH-2023-2047,2023-04-17,QC-06,PASS,,0.03,N
BATCH-2023-2048,2023-05-29,QC-03,PASS,,0.08,N
BATCH-2023-2049,2023-02-07,QC-02,PASS,,0.2,N
BATCH-2023-2050,2024-02-07,QC-04,PASS,,0.14,N
BATCH-2023-2051,2023-06-02,QC-04,FAIL,dimensional_deviation,1.04,N
BATCH-2023-2052,2023-02-08,QC-07,PASS,,0.33,Y
BATCH-2023-2053,2023-12-06,QC-07,PASS,,0.14,N
BATCH-2023-2054,2024-05-06,QC-04,PASS,,0.26,Y
BATCH-2023-2055,2023-08-04,QC-05,PASS,,0.47,N
BATCH-2023-2056,2023-10-03,QC-07,PASS,,0.22,N
BATCH-2023-2057,2023-02-19,QC-03,PASS,,0.32,Y
BATCH-2023-2058,2023-04-26,QC-04,PASS,,0.22,N
BATCH-2023-2059,2023-07-18,QC-02,PASS,,0.01,N
BATCH-2023-2060,2024-05-04,QC-05,PASS,,0.32,N
BATCH-2023-2061,2023-04-23,QC-06,PASS,,0.27,N
BATCH-2023-2062,2024-01-16,QC-02,PASS,,0.42,N
BATCH-2023-2063,2024-06-07,QC-07,PASS,,0.07,N
BATCH-2023-2064,2023-05-23,QC-02,PASS,,0.3,N
BATCH-2023-2065,2024-02-23,QC-04,PASS,,0.04,N
BATCH-2023-2066,2023-01-28,QC-06,PASS,,0.33,N
BATCH-2023-2067,2023-08-17,QC-01,PASS,,0.32,N
BATCH-2023-2068,2024-01-14,QC-06,PASS,,0.18,N
BATCH-2023-2069,2023-07-20,QC-08,PASS,,0.36,N
BATCH-2023-2070,2023-01-17,QC-01,FAIL,DimDev,3.76,N
BATCH-2023-2071,2023-05-24,QC-01,PASS,,0.48,N
BATCH-2023-2072,2024-05-18,QC-04,PASS,,0.42,N
BATCH-2023-2073,2023-03-30,QC-01,PASS,,0.02,N
BATCH-2023-2074,2023-04-13,QC-02,PASS,,0.01,N
BATCH-2023-2075,2023-05-20,QC-03,PASS,,0.0,N
BATCH-2023-2076,2023-12-30,QC-05,PASS,,0.08,N
BATCH-2023-2077,2023-09-23,QC-06,PASS,,0.25,N
BATCH-2023-2078,2023-12-10,QC-07,PASS,,0.35,Y
BATCH-2023-2079,2023-11-16,QC-02,PASS,,0.2,N
BATCH-2023-2080,2024-06-04,QC-03,PASS,,0.2,N
BATCH-2023-2081,2023-07-11,QC-03,PASS,,0.45,N
BATCH-2023-2082,2023-05-27,QC-05,PASS,,0.32,N
BATCH-2023-2083,2023-02-20,QC-07,PASS,,0.21,Y
BATCH-2023-2084,2023-03-23,QC-01,PASS,,0.29,N
BATCH-2023-2085,2023-02-01,QC-08,PASS,,0.18,Y
BATCH-2023-2086,2024-06-27,QC-02,PASS,,0.03,N
BATCH-2023-2087,2023-07-24,QC-06,PASS,,0.41,N
BATCH-2023-2088,2024-01-09,QC-04,PASS,,0.03,N
BATCH-2023-2089,2024-01-17,QC-04,FAIL,dim_deviation,2.73,N
BATCH-2023-2090,2023-12-06,QC-01,PASS,,0.14,Y
BATCH-2023-2091,2024-06-29,QC-01,PASS,,0.48,Y
BATCH-2023-2092,2024-06-23,QC-07,PASS,,0.21,Y
BATCH-2023-2093,2024-04-12,QC-04,PASS,,0.16,N
BATCH-2023-2094,2024-02-14,QC-05,PASS,,0.35,N
BATCH-2023-2095,2024-03-19,QC-04,PASS,,0.46,N
BATCH-2023-2096,2024-03-07,QC-07,PASS,,0.05,N
BATCH-2023-2097,2023-11-15,QC-08,PASS,,0.02,N
BATCH-2023-2098,2023-06-22,QC-05,PASS,,0.45,N
BATCH-2023-2099,2023-07-02,QC-02,PASS,,0.37,N
BATCH-2023-2100,2023-06-12,QC-07,PASS,,0.18,N
BATCH-2023-2101,2023-03-09,QC-08,PASS,,0.37,N
BATCH-2023-2102,2024-04-14,QC-03,PASS,,0.08,Y
BATCH-2023-2103,2023-01-23,QC-07,PASS,,0.31,N
BATCH-2023-2104,2023-03-17,QC-07,FAIL,SurfDeLam,2.11,N
BATCH-2023-2105,2023-07-04,QC-05,PASS,,0.06,Y
BATCH-2023-2106,2023-08-02,QC-05,PASS,,0.33,Y
BATCH-2023-2107,2024-05-14,QC-02,PASS,,0.21,N
BATCH-2023-2108,2023-08-10,QC-07,PASS,,0.24,N
BATCH-2023-2109,2023-06-05,QC-01,FAIL,edge_crack,1.59,N
BATCH-2023-2110,2024-05-20,QC-07,PASS,,0.36,N
BATCH-2023-2111,2023-10-02,QC-04,PASS,,0.3,Y
BATCH-2023-2112,2023-06-02,QC-03,PASS,,0.04,N
BATCH-2023-2113,2023-09-07,QC-06,PASS,,0.06,N
BATCH-2023-2114,2024-04-27,QC-01,PASS,,0.06,N
BATCH-2023-2115,2023-06-16,QC-03,PASS,,0.31,Y
BATCH-2023-2116,2024-01-19,QC-04,PASS,,0.43,N
BATCH-2023-2117,2024-06-17,QC-05,PASS,,0.14,Y
BATCH-2023-2118,2023-07-23,QC-04,PASS,,0.25,N
BATCH-2023-2119,2023-09-06,QC-03,PASS,,0.2,N
BATCH-2023-2120,2024-05-26,QC-05,PASS,,0.07,N
BATCH-2023-2121,2023-04-26,QC-04,PASS,,0.01,N
BATCH-2023-2122,2023-01-21,QC-04,PASS,,0.24,N
BATCH-2023-2123,2024-02-25,QC-06,PASS,,0.28,Y
BATCH-2023-2124,2024-06-08,QC-06,PASS,,0.47,N
BATCH-2023-2125,2024-06-03,QC-07,PASS,,0.07,N
BATCH-2023-2126,2024-06-13,QC-01,PASS,,0.43,N
BATCH-2023-2127,2023-01-09,QC-08,PASS,,0.12,N
BATCH-2023-2128,2023-10-31,QC-07,PASS,,0.39,N
BATCH-2023-2129,2024-04-30,QC-04,PASS,,0.01,Y
BATCH-2023-2130,2023-08-30,QC-08,PASS,,0.27,N
BATCH-2023-2131,2023-09-21,QC-01,PASS,,0.11,N
BATCH-2023-2132,2023-09-07,QC-04,PASS,,0.33,N
BATCH-2023-2133,2023-09-11,QC-04,PASS,,0.34,N
BATCH-2023-2134,2024-06-22,QC-05,PASS,,0.2,N
BATCH-2023-2135,2023-01-21,QC-03,PASS,,0.37,N
BATCH-2023-2136,2023-04-02,QC-03,PASS,,0.25,N
BATCH-2023-2137,2024-02-08,QC-07,PASS,,0.0,N
BATCH-2023-2138,2024-02-21,QC-08,PASS,,0.28,N
BATCH-2023-2139,2024-05-27,QC-06,PASS,,0.09,N
BATCH-2023-2140,2023-02-24,QC-02,PASS,,0.24,Y
BATCH-2023-2141,2023-02-27,QC-07,PASS,,0.1,N
BATCH-2023-2142,2024-05-23,QC-01,PASS,,0.44,N
BATCH-2023-2143,2023-12-11,QC-02,PASS,,0.18,N
BATCH-2023-2144,2023-10-12,QC-03,PASS,,0.04,N
BATCH-2023-2145,2023-03-19,QC-05,PASS,,0.27,N
BATCH-2023-2146,2023-06-24,QC-03,FAIL,edge_crack,1.4,N
BATCH-2023-2147,2023-02-04,QC-02,PASS,,0.03,Y
BATCH-2023-2148,2023-01-26,QC-06,PASS,,0.34,Y
BATCH-2023-2149,2023-06-24,QC-02,PASS,,0.36,N
BATCH-2023-2150,2023-02-05,QC-02,PASS,,0.16,Y
BATCH-2023-2151,2023-08-20,QC-06,PASS,,0.2,N
BATCH-2023-2152,2023-05-27,QC-07,PASS,,0.25,N
BATCH-2023-2153,2023-11-23,QC-07,PASS,,0.14,N
BATCH-2023-2154,2024-05-20,QC-07,PASS,,0.08,N
BATCH-2023-2155,2023-09-17,QC-06,PASS,,0.42,N
BATCH-2023-2156,2023-02-14,QC-02,PASS,,0.02,Y
BATCH-2023-2157,2023-05-24,QC-07,PASS,,0.01,N
BATCH-2023-2158,2024-04-14,QC-08,PASS,,0.22,N
BATCH-2023-2159,2023-02-18,QC-03,PASS,,0.29,N
BATCH-2023-2160,2023-12-16,QC-06,PASS,,0.22,N
BATCH-2023-2161,2023-11-01,QC-04,PASS,,0.22,Y
BATCH-2023-2162,2024-01-28,QC-07,PASS,,0.3,N
BATCH-2023-2163,2023-06-18,QC-06,PASS,,0.05,N
BATCH-2023-2164,2023-08-21,QC-07,PASS,,0.07,N
BATCH-2023-2165,2023-03-25,QC-08,PASS,,0.29,N
BATCH-2023-2166,2024-04-23,QC-06,PASS,,0.37,N
BATCH-2023-2167,2023-05-15,QC-08,PASS,,0.23,N
BATCH-2023-2168,2023-12-01,QC-07,PASS,,0.11,N
BATCH-2023-2169,2023-07-30,QC-05,PASS,,0.24,N
BATCH-2023-2170,2023-12-11,QC-05,PASS,,0.49,Y
BATCH-2023-2171,2023-12-20,QC-04,PASS,,0.13,N
BATCH-2023-2172,2023-08-12,QC-07,PASS,,0.05,N
BATCH-2023-2173,2023-11-28,QC-01,PASS,,0.35,N
BATCH-2023-2174,2023-06-09,QC-01,PASS,,0.23,N
BATCH-2023-2175,2024-04-16,QC-05,PASS,,0.42,Y
BATCH-2023-2176,2023-01-17,QC-04,PASS,,0.19,N
BATCH-2023-2177,2024-02-24,QC-01,PASS,,0.06,N
BATCH-2023-2178,2023-10-12,QC-08,PASS,,0.37,N
BATCH-2023-2179,2023-05-16,QC-04,PASS,,0.46,N
BATCH-2023-2180,2024-04-25,QC-04,PASS,,0.09,N
BATCH-2023-2181,2024-06-15,QC-06,PASS,,0.42,N
BATCH-2023-2182,2023-12-22,QC-04,PASS,,0.31,Y
BATCH-2023-2183,2023-03-25,QC-08,PASS,,0.14,N
BATCH-2023-2184,2023-04-09,QC-07,PASS,,0.44,N
BATCH-2023-2185,2024-06-22,QC-07,PASS,,0.34,Y
BATCH-2023-2186,2023-04-16,QC-07,PASS,,0.47,Y
BATCH-2023-2187,2023-07-28,QC-06,FAIL,surf_delamination,1.64,N
BATCH-2023-2188,2023-04-19,QC-01,PASS,,0.36,Y
BATCH-2023-2189,2023-02-04,QC-08,PASS,,0.42,N
BATCH-2023-2190,2024-01-11,QC-04,FAIL,DimDev,3.53,Y
BATCH-2023-2191,2023-10-15,QC-02,FAIL,dimensional deviation,3.05,N
BATCH-2023-2192,2023-06-07,QC-02,PASS,,0.14,N
BATCH-2023-2193,2023-03-02,QC-05,PASS,,0.12,N
BATCH-2023-2194,2023-05-03,QC-01,PASS,,0.26,N
BATCH-2023-2195,2023-07-13,QC-08,PASS,,0.18,N
BATCH-2023-2196,2024-03-03,QC-01,PASS,,0.49,Y
