batch_id,inspection_date,inspector_id,product_type,pass_fail,defect_type,defect_rate_pct,rework_flag,sample_size,defects_found,measurement_tool,hold_released,customer_specific,remarks
BATCH-2021-0285,2024-09-03,QC-09,Brake Pad Type A,PASS,,2.655,N,128.0,0.0,Hardness tester,Y,OEM-MAHINDRA,Borderline – monitor next batch
BATCH-2022-0356,2024-11-04,QC-03,Clutch Plate,PASS,,2.5788,,183.0,0.0,Visual,Y,OEM-MARUTI,Escalated to QA Manager
BATCH-2022-0075,05-07-2023,QC-09,Brake Pad Type A,FAIL,Porosity – casting defect,11.3718,Y,149.0,15.0,Visual,N,OEM-SUZUKI,Re-inspect after rework
BATCH-2022-0388,2021-07-29,QC-03,Brake Pad Type A,PASS,,3.9741,Y,23.0,0.0,Height gauge,Y,,Escalated to QA Manager
BATCH-2023-0395,2024-01-07,QC-03,Clutch Plate,FAIL,Edge chipping,0.7939,Y,20.0,4.0,Vernier,N,OEM-MARUTI,Borderline – monitor next batch
BATCH-2021-0343,2021-09-16,QC-06,CV Joint,PASS,,5.4373,N,120.0,0.0,Visual,N,,Waived by OEM
BATCH-2022-0315,2022-08-11,QC-04,CV Joint,PASS,,7.9744,N,81.0,0.0,Torque wrench,N,OEM-TATA,Re-inspect after rework
BATCH-2022-0472,2022-12-18,QC-08,Drum Brake Assy,PASS,,3.6567,,159.0,0.0,Hardness tester,N,,Re-inspect after rework
BATCH-2022-0265,2021-06-25,QC-03,Wheel Hub Assy,PASS,,9.3883,,,0.0,Height gauge,N,OEM-MARUTI,Waived by OEM
BATCH-2021-0328,2023-11-22,QC-09,Brake Disc,PASS,,4.5027,Y,72.0,0.0,Visual,Y,OEM-HYUNDAI,Escalated to QA Manager
BATCH-2022-0039,2021-10-31,QC-01,Brake Shoe,REWORK,Warpage > 0.3 mm,3.7625,Y,,22.0,Torque wrench,N,OEM-TVS,Waived by OEM
BATCH-2022-0496,2022-05-05,QC-09,Brake Pad Type A,PASS,,11.9328,N,,0.0,Vernier,N,,Customer concession raised
BATCH-2022-0364,2022-01-02,QC-03,Clutch Plate,PASS,,6.1491,N,149.0,0.0,Hardness tester,N,OEM-TATA,Waived by OEM
BATCH-2023-0164,2022-01-24,QC-01,Drum Brake Assy,FAIL,Surface delamination,2.5614,N,82.0,15.0,Go/No-Go gauge,Y,OEM-SUZUKI,Escalated to QA Manager
BATCH-2021-0131,2021-02-23,QC-06,Brake Pad Type B,FAIL,Warpage > 0.3 mm,8.9833,Y,95.0,14.0,Height gauge,Y,OEM-SUZUKI,Customer concession raised
BATCH-2021-0039,2022-02-07,QC-09,Brake Pad Type A,PASS,,9.901,Y,70.0,0.0,Hardness tester,,OEM-SUZUKI,Customer concession raised
BATCH-2023-0167,2021-02-06,QC-01,Wheel Hub Assy,FAIL,Porosity – casting defect,1.1712,Y,100.0,12.0,Height gauge,Y,OEM-MARUTI,Re-inspect after rework
BATCH-2021-0192,09-Nov-2023,QC-01,Disc Brake Caliper,PASS,,6.4743,Y,66.0,0.0,Visual,N,OEM-BAJAJ,Borderline – monitor next batch
BATCH-2021-0257,2023-03-19,QC-07,Disc Brake Caliper,PASS,,9.7598,Y,84.0,0.0,Vernier,Y,OEM-MARUTI,Customer concession raised
BATCH-2021-0263,2023-12-17,QC-08,Drum Brake Assy,PASS,,2.2985,Y,146.0,0.0,Torque wrench,Y,OEM-MARUTI,OK
BATCH-2021-0476,2024-11-14,QC-06,CV Joint,PASS,,10.3248,Y,45.0,0.0,Go/No-Go gauge,N,OEM-FORD,Customer concession raised
BATCH-2022-0316,2024-05-18,QC-03,Disc Brake Caliper,PASS,,8.7762,N,51.0,0.0,Hardness tester,Y,OEM-HYUNDAI,Re-inspect after rework
BATCH-2022-0141,2022-07-25,QC-06,Brake Pad Type B,PASS,,0.0659,N,,0.0,Go/No-Go gauge,N,OEM-FORD,OK
BATCH-2024-0491,2022-08-30,QC-05,Wheel Hub Assy,PASS,,5.729,Y,21.0,0.0,,Y,OEM-MARUTI,Borderline – monitor next batch
BATCH-2023-0229,2022-08-25,QC-05,Wheel Hub Assy,PASS,,2.9376,Y,118.0,0.0,Visual,Y,OEM-SUZUKI,Customer concession raised
BATCH-2024-0366,2023-07-13,QC-09,Wheel Hub Assy,PASS,,9.2835,N,,0.0,Visual,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2022-0275,2024-11-11,QC-05,Brake Shoe,PASS,,5.7935,Y,,0.0,Hardness tester,Y,OEM-MARUTI,Borderline – monitor next batch
BATCH-2023-0260,2021-03-20,QC-04,Brake Pad Type A,PASS,,9.1453,Y,163.0,,Visual,,OEM-MARUTI,Customer concession raised
BATCH-2021-0359,18-Dec-2024,QC-02,Disc Brake Caliper,PASS,,6.8269,Y,157.0,0.0,Hardness tester,Y,OEM-MARUTI,Waived by OEM
BATCH-2021-0233,2023-12-08,QC-02,Drum Brake Assy,REWORK,Surface delamination,10.4641,N,177.0,21.0,CMM,N,OEM-MARUTI,Re-inspect after rework
BATCH-2023-0336,2023-04-28,QC-09,ABS Sensor Ring,PASS,,6.2457,Y,154.0,0.0,Go/No-Go gauge,N,OEM-HYUNDAI,Customer concession raised
BATCH-2023-0421,2021-04-05,QC-03,Disc Brake Caliper,REWORK,Adhesive bond failure,7.1674,N,169.0,,Visual,N,OEM-BAJAJ,OK
BATCH-2024-0181,2021-04-24,QC-01,Disc Brake Caliper,FAIL,Surface delamination,8.5874,,167.0,5.0,Torque wrench,N,OEM-TATA,Re-inspect after rework
BATCH-2021-0497,2023-05-23,QC-04,Wheel Hub Assy,PASS,,4.798,Y,67.0,0.0,Visual,Y,,Customer concession raised
BATCH-2021-0399,2021-06-09,QC-02,Brake Disc,PASS,,11.4295,Y,83.0,,Go/No-Go gauge,Y,OEM-TATA,OK
BATCH-2024-0019,2024-01-15,QC-09,Brake Disc,PASS,,10.8994,,180.0,0.0,CMM,Y,OEM-TATA,Escalated to QA Manager
BATCH-2022-0096,2023-04-21,QC-04,ABS Sensor Ring,REWORK,Porosity – casting defect,2.4826,N,148.0,12.0,Torque wrench,Y,OEM-HONDA,OK
BATCH-2024-0138,24-12-2023,QC-01,Clutch Plate,PASS,,0.8447,N,87.0,0.0,Hardness tester,Y,OEM-FORD,
BATCH-2023-0128,2021-06-20,QC-03,ABS Sensor Ring,FAIL,Porosity – casting defect,1.4613,Y,183.0,12.0,,N,OEM-FORD,Customer concession raised
BATCH-2021-0243,09-Jun-2021,QC-05,Brake Shoe,PASS,,11.8717,N,175.0,0.0,Visual,,,Customer concession raised
BATCH-2023-0380,2021-08-03,QC-05,Brake Pad Type A,FAIL,Adhesive bond failure,2.3276,Y,153.0,8.0,Visual,,,Re-inspect after rework
BATCH-2021-0481,2024-03-01,QC-08,Drum Brake Assy,PASS,,0.2792,Y,91.0,0.0,Go/No-Go gauge,Y,,Borderline – monitor next batch
BATCH-2023-0136,13-11-2023,QC-07,Brake Pad Type B,PASS,,8.7394,Y,167.0,0.0,Go/No-Go gauge,N,OEM-BAJAJ,Escalated to QA Manager
BATCH-2021-0066,14-Dec-2024,QC-09,Brake Pad Type A,PASS,,5.61,Y,186.0,0.0,Go/No-Go gauge,Y,OEM-RENAULT,OK
BATCH-2022-0290,2021-10-19,QC-07,Brake Disc,PASS,,7.965,Y,66.0,0.0,Height gauge,N,OEM-HONDA,Waived by OEM
BATCH-2021-0048,2022-03-26,QC-07,Brake Shoe,FAIL,Ovality – rotor,11.2679,N,38.0,12.0,Height gauge,,,Escalated to QA Manager
BATCH-2024-0320,2023-05-11,QC-01,Brake Pad Type B,PASS,,4.1368,Y,46.0,,Torque wrench,N,OEM-TATA,OK
BATCH-2022-0380,2021-05-26,QC-04,Brake Shoe,PASS,,4.7604,N,89.0,0.0,Go/No-Go gauge,,OEM-SUZUKI,Customer concession raised
BATCH-2023-0439,2024-05-15,QC-01,Drum Brake Assy,PASS,,8.0003,Y,95.0,0.0,,N,OEM-TVS,Re-inspect after rework
BATCH-2022-0277,22-Mar-2022,QC-08,Brake Shoe,PASS,,4.6883,Y,62.0,0.0,CMM,N,OEM-MAHINDRA,Waived by OEM
BATCH-2022-0131,07-Jul-2021,QC-04,Brake Shoe,PASS,,10.8944,N,84.0,0.0,Hardness tester,Y,OEM-BAJAJ,Borderline – monitor next batch
BATCH-2022-0358,2022-05-19,QC-07,Brake Disc,PASS,,3.2439,Y,24.0,,Hardness tester,Y,OEM-HYUNDAI,OK
BATCH-2021-0297,2022-09-03,QC-02,Brake Pad Type B,PASS,,8.0552,N,106.0,0.0,CMM,,OEM-MAHINDRA,Waived by OEM
BATCH-2022-0498,2023-08-21,QC-01,Brake Pad Type A,PASS,,0.9853,Y,158.0,0.0,Go/No-Go gauge,N,OEM-MAHINDRA,Borderline – monitor next batch
BATCH-2021-0098,23-Jul-2022,QC-07,CV Joint,FAIL,Dimensional out-of-spec,1.3154,Y,,1.0,Go/No-Go gauge,Y,OEM-TVS,Customer concession raised
BATCH-2022-0116,2024-04-10,QC-03,Drum Brake Assy,PASS,,3.7527,Y,188.0,0.0,Visual,N,OEM-BAJAJ,Escalated to QA Manager
BATCH-2024-0165,2022-08-15,QC-08,Clutch Plate,REWORK,Lining detachment,3.4114,Y,125.0,16.0,Hardness tester,N,OEM-HONDA,Waived by OEM
BATCH-2024-0452,2021-01-07,QC-04,Brake Pad Type B,REWORK,Friction material cracking,7.7513,N,150.0,7.0,Torque wrench,N,OEM-MARUTI,Waived by OEM
BATCH-2021-0027,2024-09-29,QC-06,ABS Sensor Ring,REWORK,Corrosion pitting,4.4132,N,133.0,,Go/No-Go gauge,Y,OEM-TATA,Escalated to QA Manager
BATCH-2021-0427,2024-06-30,QC-05,Brake Shoe,PASS,,8.2935,N,33.0,0.0,CMM,Y,OEM-HYUNDAI,Customer concession raised
BATCH-2024-0297,09/12/2021,QC-09,Brake Disc,PASS,,4.1826,N,36.0,,CMM,N,OEM-RENAULT,Re-inspect after rework
BATCH-2024-0314,2021-01-21,QC-01,CV Joint,FAIL,Adhesive bond failure,10.8165,Y,130.0,6.0,Go/No-Go gauge,Y,OEM-SUZUKI,Borderline – monitor next batch
BATCH-2023-0092,2021-12-06,QC-06,Brake Pad Type A,FAIL,Corrosion pitting,6.005,Y,199.0,4.0,Height gauge,N,OEM-MARUTI,Re-inspect after rework
BATCH-2021-0115,20/11/2023,QC-03,Brake Disc,PASS,,4.0191,N,185.0,0.0,Height gauge,Y,OEM-FORD,Escalated to QA Manager
BATCH-2021-0364,2024-04-08,QC-05,Brake Pad Type A,PASS,,11.4031,N,65.0,0.0,Torque wrench,Y,OEM-BAJAJ,OK
BATCH-2021-0480,14-Dec-2021,QC-03,Disc Brake Caliper,REWORK,Vibration at speed,0.4135,N,123.0,12.0,Visual,Y,OEM-MAHINDRA,Escalated to QA Manager
BATCH-2021-0106,2023-05-17,QC-09,Clutch Plate,FAIL,Friction material cracking,8.5159,N,148.0,10.0,Vernier,Y,OEM-RENAULT,Waived by OEM
BATCH-2021-0039,2024-08-16,QC-09,Disc Brake Caliper,PASS,,0.3176,Y,99.0,0.0,Vernier,,OEM-HONDA,Waived by OEM
BATCH-2022-0300,16-Aug-2022,QC-06,Drum Brake Assy,REWORK,Corrosion pitting,8.0464,N,125.0,0.0,Height gauge,Y,,Re-inspect after rework
BATCH-2023-0353,2022-09-28,QC-02,Clutch Plate,PASS,,2.8083,Y,62.0,0.0,Visual,N,OEM-MAHINDRA,Customer concession raised
BATCH-2021-0089,25-10-2024,QC-02,Brake Shoe,PASS,,11.5595,N,126.0,0.0,Torque wrench,Y,OEM-HYUNDAI,Customer concession raised
BATCH-2024-0343,2022-07-11,QC-07,Brake Pad Type B,REWORK,Warpage > 0.3 mm,2.3957,N,182.0,,Go/No-Go gauge,N,,Customer concession raised
BATCH-2022-0057,2024-09-16,QC-07,Brake Pad Type A,PASS,,1.3868,Y,76.0,0.0,Height gauge,N,OEM-MARUTI,Customer concession raised
BATCH-2021-0115,2024-10-20,QC-07,Brake Disc,PASS,,8.0731,N,167.0,,Go/No-Go gauge,Y,OEM-BAJAJ,Customer concession raised
BATCH-2022-0088,2023-05-08,QC-08,Clutch Plate,PASS,,8.5618,N,200.0,0.0,CMM,N,OEM-HYUNDAI,Re-inspect after rework
BATCH-2023-0342,2024-08-17,QC-05,Brake Pad Type B,PASS,,8.3128,Y,22.0,0.0,Vernier,N,OEM-RENAULT,Escalated to QA Manager
BATCH-2022-0269,2021-03-05,QC-07,Wheel Hub Assy,REWORK,Vibration at speed,6.8177,N,147.0,9.0,Height gauge,N,OEM-BAJAJ,Borderline – monitor next batch
BATCH-2024-0200,2024-04-29,QC-06,Brake Pad Type B,PASS,,6.1163,Y,127.0,0.0,CMM,Y,OEM-TVS,Waived by OEM
BATCH-2022-0170,2022-10-02,QC-03,Wheel Hub Assy,PASS,,10.201,Y,103.0,0.0,Height gauge,Y,OEM-MARUTI,Borderline – monitor next batch
BATCH-2022-0382,2024-05-08,QC-03,Brake Disc,PASS,,9.3523,N,149.0,0.0,Visual,Y,OEM-BAJAJ,Escalated to QA Manager
BATCH-2024-0313,2023-10-03,QC-06,Brake Pad Type A,PASS,,1.444,Y,87.0,0.0,Visual,,OEM-MARUTI,Re-inspect after rework
BATCH-2022-0477,2023-01-12,QC-03,Disc Brake Caliper,REWORK,Vibration at speed,7.1322,N,109.0,10.0,,N,OEM-TVS,Borderline – monitor next batch
BATCH-2024-0007,2023-07-25,QC-08,CV Joint,FAIL,Noise under braking,9.2488,Y,58.0,8.0,Hardness tester,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2023-0135,2024-05-02,QC-02,CV Joint,PASS,,8.3041,Y,183.0,0.0,Height gauge,N,OEM-MARUTI,OK
BATCH-2023-0173,12/25/2023,QC-06,ABS Sensor Ring,PASS,,5.9979,Y,91.0,0.0,Torque wrench,N,OEM-FORD,Re-inspect after rework
BATCH-2023-0254,13/04/2023,QC-09,Drum Brake Assy,PASS,,8.7893,N,,,Go/No-Go gauge,N,OEM-HYUNDAI,OK
BATCH-2024-0192,2021-11-28,QC-06,CV Joint,PASS,,7.7604,Y,98.0,0.0,Hardness tester,N,OEM-FORD,Escalated to QA Manager
BATCH-2022-0477,2023-08-15,QC-05,CV Joint,PASS,,11.1654,Y,86.0,0.0,Visual,N,OEM-MAHINDRA,Escalated to QA Manager
BATCH-2021-0377,06/02/2023,QC-07,Drum Brake Assy,FAIL,Vibration at speed,7.0302,Y,56.0,1.0,Visual,N,,Escalated to QA Manager
BATCH-2023-0459,2021-07-26,QC-04,Disc Brake Caliper,PASS,,5.5304,Y,65.0,0.0,Hardness tester,N,OEM-BAJAJ,OK
BATCH-2023-0374,2023-06-08,QC-07,Disc Brake Caliper,FAIL,Improper heat treatment,7.3029,N,25.0,10.0,Visual,Y,OEM-TVS,Waived by OEM
BATCH-2023-0093,2022-10-28,QC-07,Brake Disc,REWORK,Friction material cracking,5.6505,N,38.0,22.0,Vernier,Y,OEM-MARUTI,
BATCH-2022-0496,2021-02-15,QC-05,Drum Brake Assy,PASS,,2.8583,Y,188.0,0.0,Torque wrench,Y,OEM-HYUNDAI,Re-inspect after rework
BATCH-2021-0410,05-Nov-2021,QC-09,Brake Shoe,PASS,,4.8964,,140.0,0.0,Visual,N,OEM-TATA,Waived by OEM
BATCH-2023-0003,2021-07-28,QC-01,Brake Pad Type B,REWORK,Improper heat treatment,2.165,,99.0,24.0,Visual,Y,OEM-SUZUKI,Borderline – monitor next batch
BATCH-2024-0084,2023-04-10,QC-08,ABS Sensor Ring,PASS,,10.3358,N,62.0,0.0,Hardness tester,N,OEM-TATA,Customer concession raised
BATCH-2022-0368,2023-12-09,QC-04,Disc Brake Caliper,PASS,,10.8697,,69.0,0.0,Go/No-Go gauge,,,Waived by OEM
BATCH-2021-0312,2021-10-21,QC-06,Brake Pad Type B,FAIL,Noise under braking,0.1934,N,158.0,12.0,Torque wrench,N,OEM-HONDA,Waived by OEM
BATCH-2024-0441,2024-01-09,QC-06,Drum Brake Assy,PASS,,9.5995,Y,198.0,0.0,Height gauge,N,OEM-HYUNDAI,Borderline – monitor next batch
BATCH-2024-0119,11/25/2022,QC-07,ABS Sensor Ring,PASS,,1.0686,Y,81.0,0.0,Hardness tester,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2023-0142,2022-01-29,QC-03,Brake Pad Type A,PASS,,10.0376,N,34.0,0.0,Height gauge,N,OEM-MARUTI,OK
BATCH-2022-0121,11/10/2022,QC-08,Brake Pad Type A,REWORK,Ovality – rotor,10.1252,,40.0,24.0,Go/No-Go gauge,Y,OEM-MAHINDRA,
BATCH-2021-0055,2021-03-18,QC-04,Clutch Plate,FAIL,Porosity – casting defect,8.6586,Y,61.0,0.0,CMM,Y,OEM-SUZUKI,Waived by OEM
BATCH-2024-0382,21/06/2022,QC-06,Drum Brake Assy,FAIL,Corrosion pitting,1.2597,Y,169.0,3.0,Visual,N,OEM-TATA,Borderline – monitor next batch
BATCH-2024-0204,2024-06-07,QC-09,Disc Brake Caliper,REWORK,Vibration at speed,7.7255,,81.0,13.0,CMM,N,OEM-HONDA,OK
BATCH-2021-0325,2023-11-01,QC-08,Clutch Plate,PASS,,6.8899,N,67.0,0.0,Go/No-Go gauge,Y,OEM-TATA,Borderline – monitor next batch
BATCH-2022-0388,10/25/2021,QC-04,Brake Pad Type B,PASS,,8.8041,Y,143.0,0.0,,,OEM-TATA,Borderline – monitor next batch
BATCH-2024-0087,16-Feb-2023,QC-09,Disc Brake Caliper,FAIL,Dimensional out-of-spec,9.0799,Y,151.0,11.0,Hardness tester,Y,OEM-HYUNDAI,Escalated to QA Manager
BATCH-2024-0185,2021-01-18,QC-02,Brake Shoe,PASS,,10.1496,Y,170.0,0.0,,Y,OEM-TVS,OK
BATCH-2022-0042,2022-01-11,QC-05,Drum Brake Assy,PASS,,6.6795,Y,80.0,,Hardness tester,Y,OEM-HONDA,OK
BATCH-2022-0101,2023-03-14,QC-03,Drum Brake Assy,PASS,,10.963,N,98.0,0.0,Go/No-Go gauge,N,OEM-MAHINDRA,Waived by OEM
BATCH-2021-0337,2022-03-07,QC-06,Brake Pad Type A,PASS,,9.2697,N,154.0,0.0,Hardness tester,N,OEM-FORD,OK
BATCH-2022-0103,2022-12-17,QC-04,Drum Brake Assy,PASS,,0.1948,N,52.0,0.0,CMM,N,OEM-FORD,Escalated to QA Manager
BATCH-2024-0064,2023-11-11,QC-02,CV Joint,PASS,,3.0169,Y,108.0,0.0,Torque wrench,Y,OEM-HYUNDAI,Re-inspect after rework
BATCH-2021-0168,2021-04-30,QC-09,ABS Sensor Ring,PASS,,0.9175,N,83.0,,Torque wrench,Y,OEM-HONDA,Customer concession raised
BATCH-2023-0245,2023-11-13,QC-02,ABS Sensor Ring,PASS,,11.0338,N,157.0,0.0,,Y,OEM-MARUTI,Customer concession raised
BATCH-2021-0300,2023-06-14,QC-08,Brake Shoe,FAIL,Vibration at speed,6.5713,N,56.0,24.0,Height gauge,Y,,Customer concession raised
BATCH-2023-0060,2024-12-28,QC-03,Brake Disc,REWORK,Friction material cracking,4.2277,Y,48.0,18.0,Height gauge,N,OEM-FORD,Re-inspect after rework
BATCH-2024-0449,20/10/2021,QC-03,Brake Pad Type A,PASS,,2.9749,N,183.0,0.0,CMM,Y,OEM-MARUTI,Waived by OEM
BATCH-2024-0248,2023-02-14,QC-04,Clutch Plate,PASS,,10.3787,N,78.0,0.0,Vernier,N,OEM-MARUTI,Waived by OEM
BATCH-2024-0017,2023-02-08,QC-04,Brake Shoe,PASS,,9.8886,N,86.0,0.0,Go/No-Go gauge,Y,OEM-SUZUKI,Waived by OEM
BATCH-2021-0249,2024-12-03,QC-01,Brake Shoe,FAIL,Vibration at speed,7.492,N,40.0,21.0,Go/No-Go gauge,N,OEM-FORD,Re-inspect after rework
BATCH-2023-0144,2024-11-09,QC-03,Drum Brake Assy,REWORK,Ovality – rotor,7.78,,118.0,21.0,Visual,Y,OEM-FORD,OK
BATCH-2021-0083,2024-11-24,QC-07,Brake Disc,REWORK,Vibration at speed,3.608,N,187.0,,CMM,Y,,
BATCH-2021-0270,2022-04-03,QC-08,Brake Pad Type A,PASS,,3.4873,N,25.0,0.0,CMM,Y,OEM-TATA,Customer concession raised
BATCH-2024-0412,2024-04-05,QC-02,Brake Disc,PASS,,9.7819,Y,87.0,0.0,,Y,,Borderline – monitor next batch
BATCH-2024-0216,2021-02-22,QC-08,ABS Sensor Ring,PASS,,5.7373,N,88.0,0.0,Vernier,Y,OEM-TATA,Customer concession raised
BATCH-2022-0407,2024-12-11,QC-09,Brake Pad Type B,REWORK,Vibration at speed,10.071,N,21.0,0.0,Vernier,N,OEM-TVS,Re-inspect after rework
BATCH-2023-0157,2023-08-03,QC-09,Drum Brake Assy,PASS,,10.1881,N,99.0,0.0,CMM,N,OEM-HYUNDAI,Re-inspect after rework
BATCH-2024-0447,2023-11-23,QC-06,CV Joint,PASS,,11.1896,N,80.0,0.0,Vernier,N,,Escalated to QA Manager
BATCH-2022-0275,2023-05-13,QC-05,Clutch Plate,REWORK,Adhesive bond failure,9.5618,N,84.0,12.0,Torque wrench,N,OEM-RENAULT,Re-inspect after rework
BATCH-2024-0210,2024-06-14,QC-08,Brake Pad Type A,PASS,,9.1127,N,107.0,0.0,Visual,N,OEM-MARUTI,Waived by OEM
BATCH-2021-0343,22-04-2022,QC-06,Wheel Hub Assy,PASS,,9.4477,,41.0,0.0,Vernier,N,OEM-TATA,Customer concession raised
BATCH-2023-0378,10-Mar-2023,QC-04,Brake Pad Type B,PASS,,10.1102,N,,0.0,CMM,N,OEM-TATA,Borderline – monitor next batch
BATCH-2023-0327,2024-12-19,QC-04,ABS Sensor Ring,PASS,,8.2048,Y,110.0,0.0,Visual,,,Re-inspect after rework
BATCH-2021-0323,2022-02-11,QC-02,Brake Pad Type B,PASS,,9.9533,Y,92.0,0.0,Height gauge,Y,OEM-TVS,
BATCH-2024-0407,05-05-2023,QC-07,Clutch Plate,FAIL,Friction material cracking,11.848,N,,21.0,Vernier,N,OEM-FORD,Customer concession raised
BATCH-2023-0082,2023-12-26,QC-04,Wheel Hub Assy,PASS,,1.3499,Y,45.0,0.0,Go/No-Go gauge,N,OEM-MARUTI,OK
BATCH-2023-0054,10-07-2022,QC-02,CV Joint,PASS,,1.091,Y,166.0,0.0,Vernier,Y,OEM-MARUTI,Re-inspect after rework
BATCH-2022-0500,2024-04-21,QC-02,Brake Shoe,PASS,,7.4099,,20.0,0.0,Hardness tester,Y,OEM-MARUTI,Waived by OEM
BATCH-2021-0270,2022-01-26,QC-02,Brake Shoe,PASS,,8.5741,N,180.0,0.0,Hardness tester,Y,OEM-SUZUKI,Re-inspect after rework
BATCH-2022-0149,2023-11-29,QC-04,Brake Disc,PASS,,3.1087,Y,89.0,0.0,Visual,N,OEM-MAHINDRA,OK
BATCH-2021-0240,2024-02-16,QC-09,Wheel Hub Assy,PASS,,1.2834,N,175.0,0.0,Torque wrench,N,,Customer concession raised
BATCH-2024-0039,01/23/2024,QC-07,Disc Brake Caliper,PASS,,4.9448,N,174.0,0.0,CMM,N,OEM-HYUNDAI,Customer concession raised
BATCH-2021-0456,2022-08-08,QC-06,Drum Brake Assy,PASS,,11.1355,N,24.0,0.0,CMM,Y,OEM-RENAULT,OK
BATCH-2024-0041,2022-03-07,QC-04,ABS Sensor Ring,PASS,,11.9761,Y,80.0,0.0,Go/No-Go gauge,Y,OEM-TATA,Re-inspect after rework
BATCH-2022-0281,2024-07-10,QC-04,Wheel Hub Assy,PASS,,11.065,N,63.0,0.0,Torque wrench,N,OEM-BAJAJ,OK
BATCH-2021-0346,2023-02-12,QC-06,Brake Pad Type B,REWORK,Noise under braking,6.1994,N,102.0,11.0,Vernier,N,OEM-TATA,Customer concession raised
BATCH-2023-0492,2023-05-01,QC-05,Brake Pad Type A,PASS,,5.2169,N,109.0,0.0,Height gauge,N,,Escalated to QA Manager
BATCH-2023-0479,2021-04-19,QC-07,Brake Pad Type A,PASS,,5.5293,Y,175.0,0.0,Vernier,Y,OEM-SUZUKI,Borderline – monitor next batch
BATCH-2024-0325,03-03-2022,QC-08,Brake Shoe,PASS,,7.5947,N,94.0,0.0,Vernier,N,OEM-BAJAJ,OK
BATCH-2022-0055,07/18/2021,QC-08,Disc Brake Caliper,PASS,,2.6538,N,146.0,,Torque wrench,N,OEM-TVS,Escalated to QA Manager
BATCH-2024-0448,30/11/2021,QC-02,CV Joint,PASS,,10.9015,N,52.0,0.0,Visual,Y,OEM-MARUTI,OK
BATCH-2023-0225,30-07-2022,QC-06,Brake Pad Type B,PASS,,1.708,N,149.0,0.0,Vernier,N,,Customer concession raised
BATCH-2023-0214,2024-11-23,QC-07,ABS Sensor Ring,REWORK,Dimensional out-of-spec,11.4529,N,180.0,22.0,,N,,Waived by OEM
BATCH-2022-0352,2022-12-04,QC-01,CV Joint,REWORK,Friction material cracking,5.274,N,88.0,21.0,CMM,N,OEM-MAHINDRA,OK
BATCH-2023-0051,2023-07-24,QC-07,Brake Pad Type A,PASS,,10.183,N,125.0,0.0,CMM,Y,,
BATCH-2023-0360,07/08/2023,QC-05,Drum Brake Assy,PASS,,9.6785,Y,132.0,0.0,Height gauge,N,,Borderline – monitor next batch
BATCH-2022-0289,2024-12-06,QC-01,Brake Shoe,PASS,,6.0579,N,121.0,0.0,Torque wrench,Y,OEM-TATA,Customer concession raised
BATCH-2023-0202,2021-12-30,QC-07,Brake Disc,PASS,,9.7187,Y,34.0,0.0,Height gauge,N,OEM-MAHINDRA,Re-inspect after rework
BATCH-2023-0177,2023-02-17,QC-07,Brake Shoe,PASS,,9.4237,Y,146.0,0.0,Hardness tester,,OEM-SUZUKI,OK
BATCH-2022-0175,2022-07-14,QC-02,Drum Brake Assy,REWORK,Friction material cracking,3.7341,Y,158.0,13.0,,N,,Customer concession raised
BATCH-2024-0071,24-Feb-2023,QC-03,Brake Disc,PASS,,3.9587,Y,185.0,0.0,Visual,N,,OK
BATCH-2021-0124,2021-04-10,QC-05,Brake Pad Type B,PASS,,6.6487,N,148.0,,Torque wrench,,OEM-BAJAJ,Borderline – monitor next batch
BATCH-2024-0087,2021-12-04,QC-03,Brake Pad Type B,PASS,,0.0972,Y,197.0,0.0,Height gauge,N,OEM-TATA,Escalated to QA Manager
BATCH-2021-0489,10/31/2024,QC-06,Brake Pad Type B,REWORK,Lining detachment,4.9733,N,72.0,21.0,Visual,N,OEM-RENAULT,
BATCH-2022-0423,2024-12-22,QC-03,Brake Disc,PASS,,2.7212,Y,86.0,0.0,Height gauge,Y,OEM-TVS,Customer concession raised
BATCH-2023-0094,22-07-2023,QC-02,Brake Pad Type B,PASS,,6.332,Y,128.0,0.0,Vernier,N,OEM-FORD,Waived by OEM
BATCH-2023-0059,2023-08-12,QC-03,Brake Shoe,PASS,,3.1109,Y,138.0,0.0,Vernier,Y,OEM-HYUNDAI,Customer concession raised
BATCH-2021-0347,2024-07-15,QC-06,Disc Brake Caliper,FAIL,Surface delamination,3.2629,N,94.0,6.0,Visual,Y,OEM-TATA,Escalated to QA Manager
BATCH-2022-0116,06/13/2021,QC-09,Disc Brake Caliper,REWORK,Ovality – rotor,0.0763,N,196.0,13.0,Vernier,Y,OEM-FORD,Escalated to QA Manager
BATCH-2024-0480,2021-03-31,QC-06,Brake Pad Type B,FAIL,Corrosion pitting,4.716,Y,39.0,3.0,Go/No-Go gauge,N,OEM-MARUTI,Escalated to QA Manager
BATCH-2024-0481,2022-04-06,QC-07,Brake Disc,PASS,,1.5865,N,104.0,0.0,Vernier,N,OEM-TATA,Re-inspect after rework
BATCH-2023-0404,2023-03-21,QC-06,Brake Pad Type B,FAIL,Surface delamination,9.9457,Y,,1.0,Visual,N,,Waived by OEM
