date,shift,machine_id,operator_id,batch_id,input_lot_ref,units_produced,cycle_time_min
2023-06-27,B,MC-05,OP-015,BATCH-2023-1250,LOT-2023-027,581,16.4
2023-02-23,B,MC-02,OP-016,,LOT-2023-045,298,11.0
2023-03-31,A,MC-03,OP-012,BATCH-2023-1252,LOT-2024-023,385,10.0
2023-02-25,A,MC-03,OP-010,,LOT-2024-058,205,12.5
2024-06-29,C,MC-04,OP-012,BATCH-2023-1254,LOT-2023-013,514,13.5
2023-11-17,C,MC-04,OP-008,BATCH-2023-1255,LOT-2024-105,583,16.0
2023-11-30,A,MC-05,OP-019,BATCH-2023-1256,LOT-2023-143,250,9.4
2023-10-01,C,MC-01,OP-020,BATCH-2023-1257,LOT-2023-015,575,16.0
2023-01-24,C,MC-04,OP-020,BATCH-2023-1258,LOT-2023-178,247,8.2
2024-06-23,A,MC-01,OP-013,BATCH-2023-1259,LOT-2023-041,474,9.4
2024-05-30,B,MC-03,OP-013,,LOT-2023-176,287,14.5
2024-01-26,A,MC-03,OP-016,,LOT-2024-038,493,16.0
2023-03-30,A,MC-02,OP-012,BATCH-2023-1262,LOT-2023-003,452,9.3
2023-05-16,A,MC-02,OP-001,BATCH-2023-1263,LOT-2024-013,223,17.6
2024-04-19,A,MC-03,OP-007,BATCH-2023-1264,LOT-2024-158,484,12.6
2023-05-06,A,MC-01,OP-011,BATCH-2023-1265,LOT-2024-023,546,18.0
2023-01-24,B,MC-01,OP-013,BATCH-2023-1266,LOT-2023-162,222,10.9
2023-01-30,B,MC-03,OP-016,,LOT-2023-068,334,12.5
2024-02-13,A,MC-03,OP-003,BATCH-2023-1268,LOT-2024-011,524,13.0
2024-06-01,B,MC-02,OP-002,BATCH-2023-1269,LOT-2024-101,248,17.0
2023-12-04,A,MC-05,OP-018,BATCH-2023-1270,LOT-2024-111,451,13.3
2024-06-06,C,MC-05,OP-008,BATCH-2023-1271,LOT-2024-089,237,10.1
2023-02-23,A,MC-01,OP-004,BATCH-2023-1272,LOT-2023-036,572,16.7
2024-01-27,B,MC-04,OP-003,BATCH-2023-1273,LOT-2024-124,585,13.8
2023-01-16,C,MC-03,OP-017,BATCH-2023-1274,LOT-2023-054,500,16.0
2023-11-27,C,MC-05,OP-010,BATCH-2023-1275,LOT-2023-144,357,8.7
2023-05-05,B,MC-02,OP-010,BATCH-2023-1276,LOT-2024-145,425,9.3
2023-09-03,B,MC-04,OP-007,BATCH-2023-1277,LOT-2024-024,527,8.6
2023-12-06,B,MC-04,OP-001,BATCH-2023-1278,LOT-2023-033,484,10.6
2024-06-06,B,MC-03,OP-013,BATCH-2023-1279,LOT-2024-161,552,14.6
2023-06-20,A,MC-05,OP-001,BATCH-2023-1280,LOT-2023-041,589,15.6
2024-06-23,A,MC-04,OP-017,BATCH-2023-1281,LOT-2023-063,463,11.4
2023-11-02,C,MC-04,OP-017,BATCH-2023-1282,LOT-2024-125,209,14.1
2024-02-13,B,MC-03,OP-019,BATCH-2023-1283,LOT-2024-142,366,16.3
2024-05-01,C,MC-02,OP-003,BATCH-2023-1284,LOT-2023-021,444,11.2
2023-12-19,C,MC-05,OP-016,BATCH-2023-1285,LOT-2024-154,340,13.4
2024-04-13,C,MC-03,OP-017,,LOT-2023-176,397,14.8
2023-06-10,C,MC-01,OP-020,BATCH-2023-1287,LOT-2024-083,516,12.9
2023-09-21,B,MC-03,OP-003,BATCH-2023-1288,LOT-2023-069,592,11.6
2024-03-22,C,MC-05,OP-014,BATCH-2023-1289,LOT-2023-157,321,17.4
2023-01-09,A,MC-01,OP-004,BATCH-2023-1290,LOT-2023-090,402,15.8
2023-02-08,C,MC-02,OP-006,BATCH-2023-1291,LOT-2024-148,343,9.4
2024-06-20,C,MC-02,OP-016,BATCH-2023-1292,LOT-2023-079,395,12.1
2023-02-19,A,MC-01,OP-017,BATCH-2023-1293,LOT-2024-112,217,10.7
2023-07-28,B,MC-02,OP-015,,LOT-2024-142,582,10.4
2024-06-23,B,MC-03,OP-009,BATCH-2023-1295,LOT-2024-192,339,12.2
2023-01-17,B,MC-01,OP-020,BATCH-2023-1296,LOT-2023-150,423,12.8
2023-10-01,B,MC-02,OP-002,BATCH-2023-1297,LOT-2024-163,522,11.3
2023-07-31,A,MC-05,OP-005,BATCH-2023-1298,LOT-2024-160,563,13.3
2023-12-24,C,MC-02,OP-017,BATCH-2023-1299,LOT-2024-190,386,15.4
2023-06-24,C,MC-02,OP-018,BATCH-2023-1300,LOT-2024-083,325,16.6
2024-05-24,A,MC-02,OP-013,BATCH-2023-1301,LOT-2024-082,293,12.2
2023-08-11,C,MC-03,OP-010,BATCH-2023-1302,LOT-2024-102,583,12.0
2024-04-01,A,MC-05,OP-019,BATCH-2023-1303,LOT-2023-124,251,14.1
2023-03-08,A,MC-05,OP-009,BATCH-2023-1304,LOT-2024-096,353,9.0
2023-11-11,A,MC-04,OP-009,BATCH-2023-1305,LOT-2023-087,517,13.4
2024-06-16,B,MC-05,OP-016,BATCH-2023-1306,LOT-2023-133,339,12.4
2024-03-20,A,MC-04,OP-001,BATCH-2023-1307,LOT-2024-200,385,11.3
2023-09-27,A,MC-04,OP-018,BATCH-2023-1308,LOT-2023-164,441,14.6
2023-04-15,A,MC-01,OP-019,BATCH-2023-1309,LOT-2024-145,336,15.7
2023-02-25,A,MC-03,OP-007,BATCH-2023-1310,LOT-2024-178,384,13.9
2024-04-22,A,MC-03,OP-009,,LOT-2023-170,436,12.5
2023-08-23,C,MC-03,OP-018,BATCH-2023-1312,LOT-2024-062,447,9.3
2023-12-27,B,MC-01,OP-008,BATCH-2023-1313,LOT-2024-129,375,10.7
2024-05-14,C,MC-03,OP-015,BATCH-2023-1314,LOT-2023-101,309,14.2
2023-11-18,B,MC-03,OP-018,BATCH-2023-1315,LOT-2023-038,209,16.3
2023-12-19,C,MC-01,OP-014,BATCH-2023-1316,LOT-2024-125,406,8.4
2024-06-27,A,MC-02,OP-007,BATCH-2023-1317,LOT-2023-199,579,15.4
2023-11-06,A,MC-03,OP-013,,LOT-2023-077,503,18.0
2024-03-31,B,MC-05,OP-016,BATCH-2023-1319,LOT-2023-066,568,16.1
2023-09-09,B,MC-05,OP-011,BATCH-2023-1320,LOT-2023-143,221,13.2
2023-08-10,B,MC-01,OP-004,BATCH-2023-1321,LOT-2024-096,436,8.3
2024-02-02,C,MC-01,OP-002,BATCH-2023-1322,LOT-2023-020,588,9.0
2023-02-06,B,MC-05,OP-002,BATCH-2023-1323,LOT-2024-147,450,13.4
2023-07-02,B,MC-02,OP-004,BATCH-2023-1324,LOT-2024-081,583,16.0
2023-08-31,A,MC-03,OP-007,BATCH-2023-1325,LOT-2024-114,419,12.9
2023-09-03,B,MC-01,OP-016,BATCH-2023-1326,LOT-2024-181,229,12.5
2023-05-17,A,MC-02,OP-012,BATCH-2023-1327,LOT-2023-070,254,15.5
2023-01-08,B,MC-03,OP-006,,LOT-2024-049,452,14.4
2023-08-21,B,MC-04,OP-019,BATCH-2023-1329,LOT-2024-173,411,12.4
2023-03-06,A,MC-01,OP-002,BATCH-2023-1330,LOT-2024-134,433,14.7
2023-08-22,A,MC-04,OP-001,BATCH-2023-1331,LOT-2024-094,462,9.7
2023-12-17,B,MC-05,OP-009,BATCH-2023-1332,LOT-2024-061,562,15.8
2023-03-11,A,MC-01,OP-005,BATCH-2023-1333,LOT-2024-110,544,9.3
2023-07-20,A,MC-03,OP-006,BATCH-2023-1334,LOT-2023-068,393,8.8
2023-04-21,A,MC-03,OP-020,BATCH-2023-1335,LOT-2024-165,356,11.9
2023-11-23,B,MC-03,OP-007,BATCH-2023-1336,LOT-2024-162,292,11.7
2023-11-21,A,MC-05,OP-011,,LOT-2024-020,243,10.1
2024-04-05,A,MC-02,OP-018,BATCH-2023-1338,LOT-2023-176,531,14.4
2023-04-13,C,MC-04,OP-017,BATCH-2023-1339,LOT-2023-114,354,15.8
2023-10-14,A,MC-02,OP-001,BATCH-2023-1340,LOT-2023-067,238,10.6
2024-06-18,A,MC-01,OP-004,BATCH-2023-1341,LOT-2023-063,294,12.4
2023-08-01,B,MC-04,OP-010,,LOT-2023-051,439,17.1
2023-02-17,B,MC-04,OP-004,BATCH-2023-1343,LOT-2023-108,478,10.4
2024-04-21,A,MC-04,OP-014,BATCH-2023-1344,LOT-2023-190,534,12.8
2023-03-09,B,MC-02,OP-002,BATCH-2023-1345,LOT-2024-048,344,13.5
2024-06-12,C,MC-04,OP-019,BATCH-2023-1346,LOT-2023-169,313,8.4
2023-06-15,B,MC-03,OP-020,BATCH-2023-1347,LOT-2024-168,419,12.7
2023-04-22,C,MC-02,OP-020,,LOT-2023-103,549,8.2
2023-09-14,B,MC-01,OP-008,BATCH-2023-1349,LOT-2023-145,352,9.3
2023-04-28,C,MC-01,OP-012,,LOT-2024-175,486,13.7
2023-07-12,A,MC-04,OP-009,BATCH-2023-1351,LOT-2023-149,289,9.2
2023-12-07,B,MC-02,OP-011,BATCH-2023-1352,LOT-2023-154,287,12.0
2023-01-04,C,MC-01,OP-018,BATCH-2023-1353,LOT-2023-029,562,13.1
2024-01-11,C,MC-02,OP-007,BATCH-2023-1354,LOT-2023-037,595,17.9
2023-08-25,C,MC-01,OP-001,BATCH-2023-1355,LOT-2024-050,409,11.6
2023-09-03,B,MC-04,OP-019,BATCH-2023-1356,LOT-2023-123,311,15.7
2023-12-20,B,MC-01,OP-003,BATCH-2023-1357,LOT-2023-042,277,17.1
2023-09-08,C,MC-05,OP-016,BATCH-2023-1358,LOT-2023-147,489,13.8
2023-08-14,B,MC-01,OP-016,BATCH-2023-1359,LOT-2024-026,558,8.3
2023-02-03,A,MC-05,OP-010,BATCH-2023-1360,LOT-2024-129,237,9.3
2024-01-27,B,MC-05,OP-008,BATCH-2023-1361,LOT-2024-024,589,14.3
2023-11-25,B,MC-01,OP-018,BATCH-2023-1362,LOT-2023-115,432,15.6
2024-02-18,A,MC-01,OP-013,BATCH-2023-1363,LOT-2024-171,343,10.2
2023-11-29,A,MC-01,OP-016,BATCH-2023-1364,LOT-2024-174,589,10.4
2023-08-22,B,MC-04,OP-011,BATCH-2023-1365,LOT-2023-068,586,17.8
2023-09-28,C,MC-03,OP-018,,LOT-2023-200,222,13.9
2024-03-25,B,MC-04,OP-001,BATCH-2023-1367,LOT-2023-030,374,16.5
2023-06-16,C,MC-03,OP-019,BATCH-2023-1368,LOT-2023-117,567,16.9
2024-05-03,B,MC-05,OP-016,,LOT-2023-027,400,11.1
2024-04-05,B,MC-03,OP-015,BATCH-2023-1370,LOT-2024-173,276,13.1
2024-04-11,A,MC-03,OP-017,BATCH-2023-1371,LOT-2023-100,372,10.7
2023-01-26,C,MC-04,OP-017,BATCH-2023-1372,LOT-2023-156,378,15.4
2023-01-12,C,MC-02,OP-014,BATCH-2023-1373,LOT-2024-186,234,10.2
2023-05-16,B,MC-04,OP-015,BATCH-2023-1374,LOT-2024-009,424,14.0
2024-04-24,B,MC-02,OP-013,BATCH-2023-1375,LOT-2023-146,314,13.0
2023-07-08,A,MC-01,OP-015,BATCH-2023-1376,LOT-2024-018,588,10.4
2024-01-02,A,MC-02,OP-002,BATCH-2023-1377,LOT-2023-142,408,13.4
2023-06-21,C,MC-02,OP-002,BATCH-2023-1378,LOT-2023-042,273,10.2
2023-08-24,B,MC-01,OP-013,,LOT-2024-098,489,17.8
2023-09-22,B,MC-05,OP-012,BATCH-2023-1380,LOT-2023-175,535,9.3
2023-12-16,C,MC-03,OP-003,BATCH-2023-1381,LOT-2024-083,269,13.1
2023-09-06,B,MC-03,OP-017,BATCH-2023-1382,LOT-2023-009,484,11.4
2024-06-28,C,MC-05,OP-001,,LOT-2024-063,331,9.7
2023-12-25,B,MC-02,OP-015,BATCH-2023-1384,LOT-2023-136,410,15.6
2023-11-06,B,MC-05,OP-014,BATCH-2023-1385,LOT-2024-086,481,13.3
2024-04-02,A,MC-02,OP-019,BATCH-2023-1386,LOT-2024-008,266,9.7
2023-09-13,A,MC-05,OP-011,BATCH-2023-1387,LOT-2024-009,486,12.0
2024-02-29,C,MC-05,OP-016,BATCH-2023-1388,LOT-2023-139,281,17.2
2024-06-15,A,MC-03,OP-019,,LOT-2023-180,385,16.0
2023-06-27,C,MC-04,OP-010,BATCH-2023-1390,LOT-2023-122,353,9.1
2023-01-09,C,MC-05,OP-001,BATCH-2023-1391,LOT-2023-195,441,8.0
2023-11-28,B,MC-03,OP-003,BATCH-2023-1392,LOT-2023-046,276,17.4
2023-05-31,A,MC-01,OP-016,BATCH-2023-1393,LOT-2023-188,384,11.0
2023-10-06,C,MC-02,OP-003,BATCH-2023-1394,LOT-2024-071,228,16.7
2023-10-03,B,MC-01,OP-004,BATCH-2023-1395,LOT-2024-034,382,9.7
2024-04-03,A,MC-04,OP-002,BATCH-2023-1396,LOT-2024-044,446,13.3
2023-12-16,B,MC-05,OP-016,,LOT-2023-052,272,17.0
2023-08-10,A,MC-03,OP-011,,LOT-2023-110,428,17.8
2023-06-07,B,MC-05,OP-011,BATCH-2023-1399,LOT-2023-103,456,15.0
2024-04-16,A,MC-05,OP-014,,LOT-2023-094,454,14.1
2024-05-09,B,MC-01,OP-019,BATCH-2023-1401,LOT-2023-008,266,8.5
2023-06-08,C,MC-02,OP-019,BATCH-2023-1402,LOT-2024-033,430,16.4
2023-10-03,B,MC-05,OP-006,BATCH-2023-1403,LOT-2023-194,503,17.1
2023-12-18,A,MC-04,OP-007,BATCH-2023-1404,LOT-2024-083,509,14.5
2023-03-27,B,MC-03,OP-015,BATCH-2023-1405,LOT-2023-005,354,15.0
2023-04-24,B,MC-02,OP-019,BATCH-2023-1406,LOT-2023-077,410,9.6
2023-05-14,A,MC-01,OP-006,BATCH-2023-1407,LOT-2023-133,353,14.5
2024-04-26,C,MC-04,OP-015,BATCH-2023-1408,LOT-2024-061,445,9.7
2023-09-22,C,MC-03,OP-010,BATCH-2023-1409,LOT-2023-163,518,17.0
2024-06-15,B,MC-03,OP-016,BATCH-2023-1410,LOT-2023-155,256,11.4
2024-02-20,C,MC-01,OP-006,BATCH-2023-1411,LOT-2024-058,514,17.2
2023-02-18,C,MC-03,OP-005,BATCH-2023-1412,LOT-2024-137,350,12.7
2024-03-04,B,MC-01,OP-020,,LOT-2023-185,233,12.2
2023-12-29,B,MC-02,OP-013,BATCH-2023-1414,LOT-2023-123,395,14.9
2023-05-22,A,MC-02,OP-014,BATCH-2023-1415,LOT-2024-067,600,14.0
2023-02-24,C,MC-01,OP-004,BATCH-2023-1416,LOT-2023-184,547,11.3
2024-04-22,B,MC-02,OP-006,,LOT-2023-182,402,11.1
2023-03-09,A,MC-01,OP-003,BATCH-2023-1418,LOT-2024-085,467,10.7
2023-08-17,C,MC-03,OP-015,BATCH-2023-1419,LOT-2024-157,356,9.6
2023-09-06,B,MC-04,OP-016,BATCH-2023-1420,LOT-2024-158,242,17.8
2023-09-13,A,MC-03,OP-015,BATCH-2023-1421,LOT-2023-044,573,15.8
2024-02-17,A,MC-05,OP-019,BATCH-2023-1422,LOT-2023-011,208,13.7
2023-02-26,C,MC-03,OP-010,BATCH-2023-1423,LOT-2024-117,274,12.5
2024-05-15,A,MC-03,OP-006,BATCH-2023-1424,LOT-2024-082,528,10.5
2024-02-15,C,MC-01,OP-014,BATCH-2023-1425,LOT-2024-154,426,17.5
2023-10-02,A,MC-05,OP-013,BATCH-2023-1426,LOT-2023-160,500,8.2
2023-11-24,C,MC-04,OP-018,BATCH-2023-1427,LOT-2023-177,555,10.2
2024-04-12,A,MC-02,OP-001,,LOT-2023-131,446,10.3
2023-12-15,A,MC-04,OP-010,BATCH-2023-1429,LOT-2023-013,251,16.5
2023-06-06,C,MC-05,OP-012,,LOT-2024-065,297,15.1
2024-04-14,A,MC-03,OP-003,BATCH-2023-1431,LOT-2023-062,404,8.5
2023-09-12,B,MC-01,OP-012,BATCH-2023-1432,LOT-2024-025,382,11.2
2024-05-25,A,MC-03,OP-005,BATCH-2023-1433,LOT-2024-163,277,17.0
2023-11-03,C,MC-05,OP-006,,LOT-2024-079,390,16.1
2023-03-31,A,MC-04,OP-017,BATCH-2023-1435,LOT-2024-060,238,13.9
2023-09-13,C,MC-02,OP-010,BATCH-2023-1436,LOT-2024-006,512,17.6
2023-03-12,B,MC-03,OP-012,BATCH-2023-1437,LOT-2024-029,454,17.5
2024-02-06,C,MC-02,OP-009,BATCH-2023-1438,LOT-2023-045,409,10.5
2024-03-16,A,MC-05,OP-012,BATCH-2023-1439,LOT-2024-035,566,12.3
2023-11-20,B,MC-01,OP-011,,LOT-2023-200,221,10.9
2023-02-26,C,MC-04,OP-020,BATCH-2023-1441,LOT-2024-129,428,12.6
2023-03-21,B,MC-01,OP-017,BATCH-2023-1442,LOT-2023-176,221,15.5
2023-02-08,B,MC-01,OP-002,BATCH-2023-1443,LOT-2023-021,575,10.2
2023-06-02,A,MC-03,OP-013,BATCH-2023-1444,LOT-2023-138,536,9.1
2023-09-06,B,MC-05,OP-012,BATCH-2023-1445,LOT-2023-105,245,13.3
2023-12-28,C,MC-05,OP-013,BATCH-2023-1446,LOT-2023-090,371,17.9
2023-06-14,A,MC-04,OP-005,BATCH-2023-1447,LOT-2024-046,565,12.9
2023-01-02,B,MC-04,OP-005,BATCH-2023-1448,LOT-2023-173,523,9.9
2023-08-04,C,MC-02,OP-001,,LOT-2024-073,473,10.2
2024-02-14,C,MC-05,OP-012,BATCH-2023-1450,LOT-2024-134,252,14.4
2023-12-21,A,MC-03,OP-013,BATCH-2023-1451,LOT-2023-106,446,10.6
2023-02-06,B,MC-04,OP-012,BATCH-2023-1452,LOT-2024-135,235,16.7
2023-12-12,B,MC-04,OP-002,BATCH-2023-1453,LOT-2023-022,379,14.7
2024-01-10,A,MC-05,OP-002,BATCH-2023-1454,LOT-2023-078,520,14.6
2023-08-03,A,MC-03,OP-017,BATCH-2023-1455,LOT-2023-005,377,12.3
2023-08-08,A,MC-01,OP-007,BATCH-2023-1456,LOT-2024-181,250,11.8
2024-05-07,B,MC-05,OP-016,,LOT-2023-107,544,9.5
2023-04-16,B,MC-03,OP-011,,LOT-2024-171,364,8.2
2023-03-01,C,MC-01,OP-019,BATCH-2023-1459,LOT-2024-152,500,17.2
2023-08-02,A,MC-05,OP-017,BATCH-2023-1460,LOT-2024-103,444,9.4
2024-01-22,B,MC-02,OP-017,,LOT-2024-055,312,15.7
2023-03-02,A,MC-03,OP-006,,LOT-2023-149,514,11.1
2023-08-20,B,MC-01,OP-015,BATCH-2023-1463,LOT-2024-178,490,13.7
2024-02-27,A,MC-05,OP-020,BATCH-2023-1464,LOT-2024-106,454,14.9
2024-01-03,A,MC-04,OP-011,BATCH-2023-1465,LOT-2024-041,523,12.0
2023-01-05,A,MC-03,OP-002,,LOT-2023-064,390,11.8
2024-04-24,C,MC-03,OP-017,BATCH-2023-1467,LOT-2023-048,488,15.4
2023-09-26,A,MC-03,OP-003,BATCH-2023-1468,LOT-2023-198,411,12.0
2023-02-14,A,MC-04,OP-017,BATCH-2023-1469,LOT-2023-047,483,10.9
2023-10-10,A,MC-04,OP-003,BATCH-2023-1470,LOT-2023-150,367,9.4
2024-02-05,B,MC-03,OP-010,BATCH-2023-1471,LOT-2024-142,279,8.1
2023-06-13,B,MC-02,OP-003,BATCH-2023-1472,LOT-2023-065,325,16.7
2023-08-29,A,MC-01,OP-004,BATCH-2023-1473,LOT-2023-077,472,8.3
2023-06-06,A,MC-03,OP-004,BATCH-2023-1474,LOT-2024-162,509,15.6
2024-02-23,B,MC-01,OP-017,,LOT-2024-022,490,16.3
2023-05-08,B,MC-05,OP-005,BATCH-2023-1476,LOT-2023-188,355,15.3
2024-02-24,A,MC-02,OP-009,,LOT-2023-075,240,10.8
2023-07-22,C,MC-01,OP-010,BATCH-2023-1478,LOT-2023-029,204,17.5
2023-12-17,A,MC-04,OP-019,BATCH-2023-1479,LOT-2023-041,542,8.0
2023-11-16,A,MC-05,OP-009,BATCH-2023-1480,LOT-2023-129,224,16.1
2024-01-31,C,MC-04,OP-017,BATCH-2023-1481,LOT-2023-076,308,8.7
2023-07-22,B,MC-03,OP-011,BATCH-2023-1482,LOT-2024-091,442,9.3
2023-06-06,C,MC-03,OP-002,BATCH-2023-1483,LOT-2024-170,432,15.3
2023-01-28,C,MC-05,OP-020,BATCH-2023-1484,LOT-2023-116,468,12.5
2023-08-24,C,MC-05,OP-010,BATCH-2023-1485,LOT-2023-182,245,9.9
2024-02-19,A,MC-02,OP-006,BATCH-2023-1486,LOT-2023-002,418,15.6
2024-04-06,C,MC-01,OP-012,BATCH-2023-1487,LOT-2023-017,450,17.3
2024-02-11,A,MC-01,OP-018,BATCH-2023-1488,LOT-2023-176,508,12.1
2023-12-07,A,MC-04,OP-002,BATCH-2023-1489,LOT-2024-025,398,17.3
2023-01-22,C,MC-04,OP-015,BATCH-2023-1490,LOT-2024-113,506,11.0
2024-01-23,A,MC-04,OP-001,BATCH-2023-1491,LOT-2024-131,532,10.5
2023-04-20,A,MC-01,OP-015,BATCH-2023-1492,LOT-2023-117,448,17.5
2023-08-16,B,MC-05,OP-007,BATCH-2023-1493,LOT-2024-081,303,16.2
2023-02-07,A,MC-04,OP-004,BATCH-2023-1494,LOT-2023-029,493,15.0
2024-03-09,A,MC-01,OP-009,BATCH-2023-1495,LOT-2023-072,346,10.9
2024-01-01,A,MC-02,OP-017,BATCH-2023-1496,LOT-2024-115,355,14.6
2024-02-21,A,MC-05,OP-004,BATCH-2023-1497,LOT-2024-096,445,15.8
2023-01-28,A,MC-01,OP-010,BATCH-2023-1498,LOT-2023-093,516,14.9
2023-07-04,B,MC-01,OP-020,BATCH-2023-1499,LOT-2024-090,444,14.5
2024-04-12,C,MC-03,OP-014,BATCH-2023-1500,LOT-2023-117,555,17.1
2023-10-07,A,MC-05,OP-012,BATCH-2023-1501,LOT-2024-184,469,11.8
2023-12-04,B,MC-04,OP-018,BATCH-2023-1502,LOT-2023-160,432,14.6
2023-09-25,A,MC-01,OP-016,BATCH-2023-1503,LOT-2023-062,511,11.9
2023-02-04,C,MC-01,OP-016,BATCH-2023-1504,LOT-2023-094,317,16.2
2024-04-18,A,MC-04,OP-005,BATCH-2023-1505,LOT-2023-031,373,8.2
2023-07-12,A,MC-05,OP-018,BATCH-2023-1506,LOT-2024-101,555,14.0
2023-01-16,C,MC-03,OP-012,BATCH-2023-1507,LOT-2024-170,448,8.0
2023-08-25,B,MC-01,OP-018,BATCH-2023-1508,LOT-2023-065,402,12.0
2023-06-04,C,MC-01,OP-011,BATCH-2023-1509,LOT-2024-033,212,14.2
2023-06-27,A,MC-01,OP-002,,LOT-2023-002,242,16.2
2024-03-10,B,MC-02,OP-018,BATCH-2023-1511,LOT-2024-019,332,15.9
2024-06-10,A,MC-01,OP-018,BATCH-2023-1512,LOT-2023-023,462,9.4
2023-07-17,C,MC-05,OP-002,BATCH-2023-1513,LOT-2024-171,591,14.8
2024-02-19,A,MC-01,OP-002,BATCH-2023-1514,LOT-2023-051,335,14.7
2024-06-25,B,MC-02,OP-014,BATCH-2023-1515,LOT-2024-174,385,17.7
2024-03-05,C,MC-05,OP-005,BATCH-2023-1516,LOT-2023-033,271,8.2
2023-08-07,B,MC-01,OP-008,BATCH-2023-1517,LOT-2024-074,214,9.6
2024-02-28,C,MC-02,OP-014,BATCH-2023-1518,LOT-2023-177,459,9.9
2023-03-09,A,MC-02,OP-008,BATCH-2023-1519,LOT-2024-112,600,13.8
2023-03-11,B,MC-02,OP-018,BATCH-2023-1520,LOT-2023-169,276,16.9
2024-02-16,C,MC-02,OP-015,BATCH-2023-1521,LOT-2023-045,498,10.6
2023-11-25,C,MC-04,OP-009,BATCH-2023-1522,LOT-2023-081,332,11.0
2024-06-16,C,MC-05,OP-014,BATCH-2023-1523,LOT-2023-192,459,9.1
2023-04-29,B,MC-03,OP-001,BATCH-2023-1524,LOT-2024-057,509,15.1
2023-01-26,B,MC-03,OP-012,,LOT-2024-123,504,14.7
2023-02-27,B,MC-05,OP-016,BATCH-2023-1526,LOT-2024-179,512,8.5
2023-12-31,C,MC-03,OP-013,BATCH-2023-1527,LOT-2023-177,320,12.7
2023-04-30,B,MC-01,OP-007,BATCH-2023-1528,LOT-2023-186,274,9.9
2024-06-04,A,MC-05,OP-011,BATCH-2023-1529,LOT-2023-138,376,14.6
2024-05-16,C,MC-02,OP-020,BATCH-2023-1530,LOT-2023-185,383,17.8
2023-11-20,A,MC-03,OP-015,BATCH-2023-1531,LOT-2023-145,337,14.8
2023-03-17,B,MC-04,OP-001,BATCH-2023-1532,LOT-2024-173,311,15.1
2024-03-11,B,MC-04,OP-004,BATCH-2023-1533,LOT-2024-101,252,9.6
2023-10-26,A,MC-05,OP-002,BATCH-2023-1534,LOT-2023-053,385,12.0
2023-09-13,C,MC-03,OP-018,BATCH-2023-1535,LOT-2023-148,271,13.1
2023-08-17,C,MC-05,OP-017,BATCH-2023-1536,LOT-2023-011,303,8.8
2024-03-27,B,MC-05,OP-012,BATCH-2023-1537,LOT-2024-091,276,9.8
2024-04-28,A,MC-05,OP-010,BATCH-2023-1538,LOT-2023-017,270,13.4
2023-09-17,A,MC-04,OP-020,BATCH-2023-1539,LOT-2023-112,557,12.3
2023-08-03,C,MC-03,OP-012,,LOT-2024-084,369,8.9
2023-01-20,A,MC-05,OP-010,,LOT-2024-021,552,13.4
2023-09-20,A,MC-02,OP-002,BATCH-2023-1542,LOT-2023-033,206,10.1
2023-01-11,A,MC-02,OP-017,BATCH-2023-1543,LOT-2023-034,318,8.0
2023-07-14,C,MC-03,OP-007,BATCH-2023-1544,LOT-2024-175,433,11.3
2023-07-29,A,MC-05,OP-001,BATCH-2023-1545,LOT-2023-112,510,9.1
2024-03-01,B,MC-05,OP-013,BATCH-2023-1546,LOT-2024-057,485,12.7
2023-11-09,B,MC-03,OP-009,BATCH-2023-1547,LOT-2023-053,329,8.6
2023-01-20,C,MC-04,OP-001,BATCH-2023-1548,LOT-2023-112,215,14.9
2023-10-22,B,MC-01,OP-016,,LOT-2024-142,408,11.0
2024-02-27,A,MC-03,OP-004,,LOT-2023-133,260,11.6
2023-11-22,C,MC-04,OP-004,BATCH-2023-1551,LOT-2024-158,574,15.2
2023-07-19,B,MC-02,OP-008,BATCH-2023-1552,LOT-2024-042,556,9.6
2023-02-19,C,MC-03,OP-008,BATCH-2023-1553,LOT-2023-117,379,17.2
2023-02-28,A,MC-03,OP-007,BATCH-2023-1554,LOT-2024-128,505,11.6
2023-04-20,B,MC-03,OP-017,BATCH-2023-1555,LOT-2023-085,551,12.4
2023-07-05,C,MC-02,OP-013,BATCH-2023-1556,LOT-2024-181,220,10.2
2024-03-31,B,MC-05,OP-017,,LOT-2023-061,203,15.1
2024-04-27,B,MC-02,OP-006,BATCH-2023-1558,LOT-2024-018,511,17.9
2023-08-14,C,MC-03,OP-020,BATCH-2023-1559,LOT-2024-178,292,8.5
2023-12-28,B,MC-05,OP-020,BATCH-2023-1560,LOT-2024-114,245,9.1
2023-07-12,B,MC-04,OP-014,BATCH-2023-1561,LOT-2023-005,273,12.4
2023-09-14,A,MC-05,OP-019,BATCH-2023-1562,LOT-2023-023,382,17.7
2024-04-20,A,MC-02,OP-004,BATCH-2023-1563,LOT-2023-090,597,10.1
2024-01-24,C,MC-02,OP-009,,LOT-2024-016,434,12.3
2023-03-14,B,MC-03,OP-013,BATCH-2023-1565,LOT-2023-002,254,15.4
2023-09-10,C,MC-02,OP-015,BATCH-2023-1566,LOT-2024-148,253,14.3
2023-12-03,A,MC-02,OP-017,BATCH-2023-1567,LOT-2024-013,546,12.9
2024-06-15,C,MC-05,OP-020,BATCH-2023-1568,LOT-2024-038,462,12.0
